#CGI
#yaml:
#    date: 2023-12-06 13:45:46
#    transit_version: v1.0.7
#    app_or_command_line: app
#    console_command: transit 
#    stats: {}
#    parameters:
#       frac_abund_file: /Users/jeffhykin/repos/transit2/cgi_output.abundances.tsv
#    
#Significant Interactions	Orf	Gene	Nobs	intercept	coefficient sgRNA_strength	coefficient concentration dependence	pval intercept	pval pred_logFC	pval concentration dependence	qval concentration dependence	Z
0	RVBD0838	lpqR	8	0.9566938346418823	0.22030445025138845	-0.00437791593719317	4.170703979369794e-20	7.240145191237198e-28	0.8385459766168429	0.8835833809554721	-0.03287731112632294
0	RVBD1600	hisC1	112	0.7512156483191186	0.11623170718265982	-0.022550989246941246	2.532550012679495e-102	0.0	0.006629826699067088	0.014712865055044206	-0.150593460563385
0	RVBD2258c	RVBD2258c	11	1.052111417189726	0.21945627326261496	0.033356078959251766	4.85300674940775e-32	0.00010669560689509381	0.026887483276993605	0.05060433211982606	0.21154478008400654
0	RVBD0304c	PPE5	45	0.87936162650414	0.3005635712853769	-0.014162588209817683	1.6110085857782682e-73	3.925954948738371e-41	0.18908928921084045	0.2664741139474423	-0.09625756188551121
0	RVBD3518c	cyp142	15	0.8472364200195046	0.22402078280984158	-0.019616313007624307	6.666506962294028e-28	2.6570758764906608e-28	0.23987539673066696	0.32571871899079763	-0.13158408439190808
0	RVBD1331	RVBD1331	4	0.18046579337845414	-0.16029703353706282	-0.10735060920098266	0.08108894708143335	0.22734364670106172	5.3948701869545535e-06	2.1168944284810943e-05	-0.6998833117940785
0	RVBD1726	RVBD1726	6	0.9242392974255235	0.5254881945099497	-0.03538799744078624	1.22209709242732e-06	7.731508798083315e-07	0.38910270064900354	0.486923168018137	-0.23374522851783866
0	RVBD2920c	amt	17	0.9835694788484807	0.27077086103382986	-0.008977692618201888	3.1771749888750515e-42	4.5061868923825246e-39	0.5414102023877634	0.6354105147369665	-0.06267238155441013
0	RVBD0555	menD	117	0.29986780224994564	0.11052384514221196	-0.1418455134316548	1.586254174829217e-24	0.0	6.774688899952197e-70	2.4547566446493457e-68	-0.9233241812620306
0	RVBD1682	RVBD1682	10	1.2631699234717981	0.30502450387557994	0.04672336406111499	7.584158359766058e-29	3.4509354487505644e-21	0.03629700419007079	0.06605726282916956	0.29813141866729403
0	RVBD2917	RVBD2917	13	1.134590672042286	0.41388628162167596	0.02522359372931198	5.843552053826068e-49	1.080549703890587e-09	0.0618888427811352	0.10493968198386415	0.15886657699169962
0	RVBD0306	RVBD0306	5	1.5806505389898098	0.2693154563253245	0.11068574713518131	4.722836247167124e-16	5.975091432344702e-14	0.004248897358087729	0.009872365785227526	0.7124479911018866
0	RVBD2062c	cobN	26	0.9706220051187944	0.35035177437353615	-0.0009244156060506875	1.322391871140048e-58	4.883814897349918e-46	0.9417098800614474	0.9588752247106688	-0.010507249985170398
0	RVBD3567c	hsaB	9	0.8622383723118259	0.2379091246076291	-0.03234970161315126	3.390835206738177e-19	1.2102033708459213e-34	0.11248984696428858	0.17381258720336867	-0.21406465608059252
0	RVBD3797	fadE35	7	0.7656921034114785	0.2929894282025606	-0.03863083624008502	1.0976773211886804e-09	4.35514027591574e-21	0.187248319508633	0.26425008458376203	-0.25475072880896416
0	RVBD3762c	RVBD3762c	15	0.6620654731855855	0.22353111191490144	-0.0738339475608116	2.789772872815158e-14	1.1314024965051741e-50	0.0005526923424413155	0.0015810302996436493	-0.48277901231659426
0	RVBD0361	RVBD0361	6	-0.4058083003906732	0.23125954980463623	-0.2825563138137863	0.0045827186538464505	1.5687273211083447e-10	2.3006482440855076e-11	1.4257638270742544e-10	-1.8347789100726317
0	RVBD1770	RVBD1770	10	1.1603912440284065	0.2682724624978529	0.035873795088134604	1.0049584150230768e-30	1.5142989647367112e-22	0.061947742516968274	0.10499528883406929	0.22785329560123044
0	RVBD1577c	RVBD1577c	70	1.1749520466188723	0.29741190415328467	0.039033707502845405	5.6527220940683e-131	3.435101719295496e-22	0.00031712975503510007	0.0009611875469112077	0.24832163993012263
0	RVBD2408	PE24	6	0.8526525195771097	0.2818475104858629	-0.017727556498501464	2.473726262019518e-13	0.048633604423986995	0.4749740823378781	0.5735051813758467	-0.1193496571330434
0	RVBD0457c	RVBD0457c	14	1.4462428728914851	0.274914421094238	0.09127346455955097	8.90872593980035e-56	0.010099939841480488	5.936532060371072e-08	2.852656146572575e-07	0.5867048590713994
0	RVBD1263	amiB2	10	1.2588930568401635	0.3696184122548759	0.05661153929597362	4.117359035828755e-37	1.8680376748567333e-18	0.0009607319113583908	0.0026286147942064272	0.3621821102463625
0	RVBD2792c	RVBD2792c	6	1.4148434458718029	0.29162043023639433	0.05734781734721085	9.132930629053214e-16	1.5741143346900116e-19	0.11675952157085129	0.17930767306527828	0.3669513540407063
0	RVBD3809c	glf	88	-0.5986600859118294	0.0626202462044767	-0.1738630868990662	2.401604194227632e-43	1.808596966662051e-165	1.370162522942042e-73	5.248374921212279e-72	-1.1307181315676305
0	RVBD3143	RVBD3143	5	0.6139118707983887	-0.6586756597096373	0.08376630455373046	1.137813133253677e-06	6.433418110629054e-05	0.0021586431789932348	0.005393020891855115	0.538077202426275
0	RVBD2137c	RVBD2137c	7	0.8472680335911014	0.18517347624194622	0.017162256595583687	1.3013917448764837e-17	2.2022265200709641e-13	0.41103605143814714	0.5102429008901938	0.10664923595519599
0	RVBD0400c	fadE7	8	1.112134560164914	0.21695766154098073	0.05066122280465196	6.573256895688536e-30	0.0035812982347657183	0.0029702064466939357	0.007200825996746841	0.3236389132124016
0	RVBD1462	RVBD1462	79	1.6477449873295478	0.1288409839033893	0.16662808013378014	6.624611802896741e-156	1.7917268651741095e-284	1.789117109432925e-33	3.115077495298366e-32	1.074814659572242
0	RVBD0151c	PE1	16	1.1244213034942794	0.6547226257781769	0.004700617460752943	6.972605768574272e-50	3.284797735825689e-34	0.7421076392401771	0.8066910608172952	0.02592892246591904
0	RVBD1581c	RVBD1581c	5	1.2945365556037287	0.2739054379155338	0.09965774016312692	5.192169780961974e-17	0.030838405951936394	0.001092027332743728	0.0029477408941579017	0.6410140352382423
0	RVBD2741	PE-PGRS47	8	0.9566380741835885	0.22959027152416359	-0.010145692570089092	7.606640669179043e-11	2.048169193075065e-20	0.7526611301975714	0.8142020079759634	-0.07023810555361307
0	RVBD2907c	rimM	34	1.1455857197153716	0.15163265533240416	-0.0004581057789568143	3.308246740962164e-48	1.2758633531459543e-73	0.979939988737392	0.9857842864342213	-0.007486726359113784
0	RVBD0089	RVBD0089	5	1.5957765368242973	0.14655100056052936	0.14212103692574432	9.913665867312637e-24	0.015009300718211516	3.707931104806495e-07	1.65335908021416e-06	0.9160701967416086
0	RVBD0167	yrbE1A	6	0.5809935239850726	0.11969184787765673	0.024099560251560653	1.3746523553124367e-14	1.9922377748196175e-29	0.12209763751398117	0.18622552069822992	0.15158564599098326
0	RVBD1101c	RVBD1101c	15	1.9843603710900204	0.7861431868028619	0.19978592583275928	7.462469304222125e-38	0.0018116721075990619	3.53797726452353e-09	1.887234026248493e-08	1.289594727466338
0	RVBD0539	RVBD0539	7	1.1977515346971228	0.24626307237775216	0.04416174362720136	3.308318873399109e-27	1.9888148617835365e-32	0.02381222551720537	0.045389938876872045	0.28153851285219117
0	RVBD0374c	RVBD0374c	10	0.6404658502857323	0.2251301951236422	-0.052488715927980004	3.394623995754425e-14	9.041725253358416e-22	0.0072834784711920675	0.01603401774008456	-0.34451519563395855
0	RVBD0667	rpoB	308	-0.979008474936456	0.07616791526222827	-0.25484857762632895	1.867993603004216e-235	0.0	5.048670917106646e-251	1.2691096517876832e-248	-1.6553019466546792
0	RVBD2101	helZ	20	0.7731787578615144	0.3461069638496731	-0.04726107012178346	3.262135440598851e-33	8.399077009096678e-55	0.0013465296941754734	0.0035653340552822604	-0.31065310063012824
0	RVBD2236c	cobD	5	1.690378410350957	1.320424810953755	0.0497782784283116	2.2429181112602022e-10	2.5029101660788156e-06	0.2824588126675958	0.37345474837247544	0.3179196377558863
0	RVBD0831c	RVBD0831c	10	1.0621257723671969	0.6386051268435713	-0.0032160285203762656	1.3327982612211773e-22	2.4404779691176763e-22	0.8905315646186907	0.9217614371229763	-0.025351181095598006
0	RVBD2987c	leuD	85	1.7044361601261633	0.1410575060395533	0.2021922527025033	5.96905089767043e-267	1.481544108842035e-251	5.407374970033357e-86	2.4998232332728923e-84	1.3051817186463748
0	RVBD2791c	RVBD2791c	6	0.9616973338401554	0.327405509595596	-0.021406746703142868	3.8744392973633893e-17	6.644115674986774e-06	0.3190968661763487	0.4134689419334003	-0.14318162526276126
0	RVBD2559c	RVBD2559c	9	1.0381609448773572	0.2897439188408878	-0.010516776480379271	1.0963372337686728e-27	6.46432265903866e-20	0.5263698635465387	0.6222985276849438	-0.07264180295211399
0	RVBD0403c	mmpS1	8	1.0492826087119982	0.240700548304489	0.026748354747192803	5.059045591894689e-15	0.00790967286974618	0.36047207549538784	0.4569381884706412	0.16874322211260975
0	RVBD3923c	rnpA	4	0.45015190139658623	0.07373080462934313	-0.024197023360492263	0.00013480666852618258	3.620245750360646e-12	0.16911463933843618	0.24344276285583044	-0.1612556526090935
0	RVBD3759c	proX	13	1.0402682563545465	0.1533444568117028	0.021000331194406096	1.274471407712297e-38	0.00010493865973661946	0.18269225497493477	0.259550776937191	0.13151037833463172
0	RVBD0071	RVBD0071	6	1.2089614941405777	0.3162659645444593	0.04695803647215915	5.239301633769807e-27	1.5970209403019684e-13	0.010870759200432343	0.02287922213717367	0.29965151007596136
0	RVBD1583c	RVBD1583c	5	1.079879602215367	-0.15173522795031824	0.1276526361793964	0.0013055482126650081	0.505751775583071	0.1457601228248855	0.2154528533633552	0.8223510775071745
-1	RVBD3355c	RVBD3355c	5	-1.392918061538861	0.04886895463713719	-0.3862283179346918	3.4121755224012293e-19	5.67566912683528e-08	8.883738478743605e-23	1.0326704092921035e-21	-2.5063146993983723
0	RVBD3752c	RVBD3752c	49	0.5171931719408265	0.1312122070634532	-0.08256608232006121	3.4336417184450215e-29	1.2860179077573217e-164	4.421724330808988e-12	2.8730493147841274e-11	-0.5393414474481918
0	RVBD1597	RVBD1597	9	0.8813034581026357	0.2366254959294725	-0.007039165820069407	1.3436100755773058e-24	7.587434319932555e-17	0.6433963502701554	0.7258738066722482	-0.05011556706479336
0	RVBD1775	RVBD1775	7	1.3930313718029579	0.4752628168654084	0.0451047600158365	1.886722242885972e-37	9.09727064691681e-21	0.002021659671690954	0.005110694657159659	0.2876469049900597
0	RVBD2663	RVBD2663	6	1.327084701846609	0.27534811039407725	0.04802774204220654	8.428473810306338e-24	2.6648180022577797e-13	0.04105140303943542	0.07364350714746176	0.3065805318540121
0	RVBD0754	PE-PGRS11	6	1.43725951253829	0.20290249551517262	0.11100382414350508	9.18266293442835e-26	5.4379290044404465e-11	8.09272450995766e-06	3.117714365809359e-05	0.7145083360972623
0	RVBD1669	RVBD1669	6	1.0033906045542365	-0.17643093031839796	0.0202418794098677	7.925020776374241e-24	0.06829944233988458	0.2500777736109513	0.3369557137230305	0.12659750410099085
0	RVBD3536c	hsaE	5	1.1124613354762245	-1.0012608980128053	0.05218575686451542	1.1602847296679555e-17	0.012518221770569132	0.013279062835289405	0.02720753475472949	0.33351408821191664
0	RVBD3506	fadD17	9	0.387184338732105	-0.5173161151273586	-0.06199873801964174	0.0012807092063983137	0.006926142565418813	0.0311416894578022	0.05756060431952226	-0.4061163988322817
0	RVBD1430	PE16	22	0.9875180426354446	0.1851713690461039	0.003919228015799129	3.075336674468969e-44	1.3297156554395863e-65	0.799808039226833	0.8501130903198526	0.020867469452278978
0	RVBD0718	rpsH	28	0.3463247108176868	0.08205195373307098	0.0304032562261605	0.001135809756092002	3.071588067212302e-56	0.21843301219627356	0.3014885295310269	0.19241785993213137
0	RVBD2293c	RVBD2293c	15	1.127203255470121	0.3842290875216301	0.028666957901220196	9.036214031478975e-38	4.703274667143995e-16	0.10520737566149894	0.16426400035347388	0.18117098112400165
0	RVBD3565	aspB	16	1.5057451746274517	0.5722396134983208	0.0884621901357533	4.615524511974608e-45	1.8635348824472696e-17	4.689525647037815e-05	0.00016330105759641638	0.5684948186153997
0	RVBD0505c	serB1	8	-1.313671134915703	0.046627393908962755	-0.29347424116229603	3.617139545580328e-21	1.3647306172806678e-06	4.838699586587264e-21	5.245619875270613e-20	-1.9054998247684836
0	RVBD0976c	RVBD0976c	15	1.1958626253007252	0.2570614644925675	0.055428627419106855	2.8931105617361185e-45	5.5808005424665306e-05	0.0005128079934693877	0.0014795651002395102	0.3545197941980675
0	RVBD1354c	RVBD1354c	10	1.0483239734948917	0.3895798287531864	0.004607466992160015	1.0495585832818183e-35	1.1244303288636542e-34	0.7658513916531718	0.8246999457105909	0.025325539961808648
0	RVBD2537c	aroD	29	0.6124426746847329	0.09187489122069033	-0.050446333591114084	5.4996483747563306e-30	8.5666722024899e-109	0.00010897910375106362	0.00035664276264180464	-0.331285656508886
0	RVBD3124	moaR1	14	1.0450902874444599	0.7018022026873404	-0.014305615784862297	5.33658212587997e-49	1.5647370736063131e-15	0.2742429776903595	0.36366806998701806	-0.09718402353074879
0	RVBD3594	RVBD3594	7	1.2402787779572915	0.7692060441691237	0.036217865367987864	8.33933730317928e-25	2.0945175949108595e-05	0.09491601240618026	0.15089019837852055	0.23008201210887433
0	RVBD0378	RVBD0378	2	0.7500453115316859	-1.5225530638077416	0.05684577785023261	0.007890417587369556	0.07799249809864686	0.00036772460835897365	0.0010971723848811512	0.3636993913461026
0	RVBD3393	iunH	7	1.2534572629614433	0.6384594693628719	0.05133777985671112	8.761888046233067e-19	0.0017575904529048994	0.06213379592139477	0.10522194829298938	0.3280213140141512
0	RVBD1490	RVBD1490	24	1.1731386897636238	0.23423405981679407	0.04350852325538172	3.3223794270736106e-78	2.472864073317943e-20	0.0002171315604108119	0.0006769791751723142	0.27730727548282413
0	RVBD2527	vapC17	6	1.2718589951279478	0.07703954855558502	0.05143749981620031	3.08158121705195e-08	0.6983724769897681	0.28492390343089924	0.37609581214278853	0.32866725041978884
0	RVBD3846	sodA	67	-0.03979431414143742	0.11563273065435892	-0.26570631490777136	0.4974667426443977	2.0708542397535263e-105	1.0465899794145705e-57	3.1180628868188165e-56	-1.7256329799689532
0	RVBD3292	RVBD3292	13	1.2100639352061042	0.5661203588451291	0.02635113912282101	3.415022567423456e-45	4.521814098738685e-15	0.0828965152751617	0.13438524161092316	0.16617025643969827
0	RVBD3840	RVBD3840	5	0.7868037061211153	-1.8970782297916968	0.04437891869947431	2.380580303892828e-05	0.0002447228374300887	0.2716944425449082	0.36124133815392423	0.2829452651843889
0	RVBD3396c	guaA	139	1.0903706437713274	0.12013243361366611	-0.002268868823323247	3.834407954583096e-170	0.0	0.7942912468608224	0.8464863261457943	-0.019215950662160593
0	RVBD1183	mmpL10	30	1.6548302491201603	0.22085837344677375	0.1384798070913436	9.497717988121656e-90	4.3160842936455825e-63	1.5929525166290073e-16	1.3182829263131415e-15	0.892484117050229
0	RVBD3921c	RVBD3921c	97	0.9345123876315538	0.09590197736169781	0.03615327486744424	7.066810137929578e-86	5.863994117737212e-300	0.0008790030741372483	0.002419815444339502	0.2296636269032124
0	RVBD0624	vapC30	9	1.2080963566811422	0.42096401270474293	0.044045021073233936	4.906017913728643e-44	1.076867175720555e-07	0.001186663292306462	0.0031776030370549864	0.2807824420780677
0	RVBD0665	vapC8	5	1.7851115106266011	1.3099883400504628	0.17053655118440395	5.302591467461547e-24	6.748819919666415e-14	1.3610507250083368e-07	6.263324961079555e-07	1.1001317952280405
0	RVBD2916c	ffh	129	0.35282082467769604	0.09809046234342517	-0.04412688482734552	2.2757328908281955e-23	0.0	5.806080325972002e-07	2.54102884342322e-06	-0.2903514038177571
0	RVBD2160A	RVBD2160A	5	1.663781391514751	-2.098233303625862	0.10761961917287774	9.351687105744334e-14	1.7865242383392453e-05	0.01598883402948759	0.03197766805897518	0.6925871359096019
0	RVBD3628	ppa	48	1.3370451856383494	0.13754091452221806	0.01130877762135317	3.7915072268225767e-54	9.04313687743343e-137	0.5822063051405872	0.6721107230985769	0.06873330429560086
0	RVBD1174c	TB8.4	6	-0.052639468215987945	0.737250828675045	-0.21684653895142153	0.7036927249212739	3.303862707271527e-05	2.096815112719037e-08	1.0541737979194958e-07	-1.409143600880063
0	RVBD2914c	pknI	18	0.9118856713169767	0.21605378010253196	-0.011717091344968216	8.893603856012298e-21	1.1901758424571794e-20	0.6167053257602014	0.702858832589269	-0.08041684691761032
0	tRNA-Ala2	tRNA-Ala2	5	1.328649127920893	1.0656757158100845	0.046152898338801845	1.9577425193606953e-12	0.030740167851730865	0.21501784939344998	0.2973871355778734	0.29443622484553605
0	RVBD0438c	moeA2	8	1.3222741390088488	0.42228478560848637	0.058740664441462365	2.1106474841908207e-27	4.1747902330984e-22	0.010315584775087221	0.02183646419231621	0.3759735262344397
0	RVBD1146	mmpL13b	8	1.2465250616225756	0.3372692181527066	0.03801511476393182	4.348787623030045e-26	2.073705607451899e-19	0.08287614562236326	0.13438524161092316	0.2417237017043884
0	RVBD1448c	tal	6	1.44705402300513	0.5102163244463767	0.048935616999089916	1.2971497461194307e-28	1.5908376665208018e-07	0.008238267242198095	0.01785253817247885	0.31246129523800853
0	RVBD3060c	RVBD3060c	7	0.8614206543332348	0.24233130069203446	-0.015824646509675758	2.308389765759449e-15	4.5997095263157055e-08	0.4959603066605748	0.5947383283806893	-0.10702355065716575
-1	RVBD1158c	RVBD1158c	7	-1.025077107230973	0.1187383553932077	-0.3083753997583959	4.033174740312834e-14	0.07842721524683709	5.601750881663538e-20	5.718335544682931e-19	-2.0020221345719085
0	RVBD3039c	echA17	64	0.49915063687334693	0.11931477574970745	-0.11561671357532109	5.192543376199434e-37	3.893457846054069e-105	9.472965229361096e-30	1.4349679383442973e-28	-0.7534270333873891
-1	RVBD0410c	pknG	19	-1.7856063871448034	0.05562906058010447	-0.448173952987727	9.074959632292815e-48	0.0020933197945548244	5.382434031631564e-71	2.00445830326131e-69	-2.9075677790833234
0	RVBD0689c	RVBD0689c	3	2.0816971177363937	0.6186705679965673	0.18613402602468676	4.587428290413535e-13	0.001204225435855893	0.00012098338971206603	0.0003922825598267098	1.201164496073124
0	RVBD0911	RVBD0911	9	1.0094653358060042	0.1413959937522975	0.015807459873921577	4.6201477492409314e-30	1.2640548845153892e-52	0.3473028353554599	0.44400890139849325	0.09787353519034668
0	RVBD2152c	murC	138	0.44860286228370405	0.10624113427673731	-0.10918578812535572	1.3938253073381134e-42	0.0	8.668626975176854e-37	1.6445857402906277e-35	-0.7117706900499823
0	RVBD3114	RVBD3114	6	1.3957564444465174	0.4818885859140698	0.07360628484127538	2.1368547365383286e-27	0.03401142739445837	0.0004737174748250808	0.0013736782146694124	0.47226563724025206
0	RVBD3691	RVBD3691	6	0.7726396530223115	0.05838500315746978	-0.0031885193667141043	3.662674178473406e-14	0.08764874266951744	0.8816523501252592	0.915570811310042	-0.025172990451220584
0	RVBD3191c	RVBD3191c	6	1.2670040013930277	0.5736718966081504	0.045638846973815136	3.789376727632224e-21	0.20747074351319372	0.07272084194485806	0.12071119533727574	0.29110645523157413
0	RVBD3571	kshB	9	0.9386904364816259	0.43908915329071174	-0.02625397015234545	4.222034660214906e-15	3.9407533198666747e-10	0.3226341860418621	0.4169777301607871	-0.1745795330451006
0	RVBD3323c	moaX	8	1.1268257866275553	0.29428962725080965	0.03160451579125106	4.7994657981236785e-19	1.2622706364051027e-16	0.23852207118352767	0.3246483148223852	0.2001990231986136
-1	RVBD0007	RVBD0007	5	-1.1733733045898203	0.17235416196195533	-0.4375953577639612	1.0360709834795601e-12	1.1645241446498743e-07	2.7083788026394877e-18	2.4870090283598217e-17	-2.839044889477907
0	RVBD3084	lipR	6	0.9174273043802551	0.1683749996203996	0.0018410780959759662	1.2350353955304389e-17	0.06628066228199142	0.9188808286786109	0.9420695113294348	0.0074062456765898715
0	tRNA-Met38	tRNA-Met38	4	-0.4003258384920854	0.08589979522809273	-0.18274479673441335	0.003381614923866544	1.1951192341495616e-18	4.386045884711764e-07	1.949246027437648e-06	-1.1882494398067014
0	RVBD2695	RVBD2695	7	1.1674889505848811	-0.01988531402090516	0.06302432375053532	5.4678570903395646e-15	0.8926808824551551	0.020618278701974073	0.03994543205170507	0.4037209452190872
0	RVBD2607	pdxH	7	1.2605615439547708	0.3069600092503242	0.05100985532784604	1.6220606809132407e-30	3.6708423663664014e-05	0.003611150903733891	0.008573818733658626	0.325897181668124
0	RVBD1022	lpqU	7	0.35429212777101426	0.3365701556207809	-0.13124732580191148	5.816609068510385e-06	4.6854163986299876e-14	1.8813947157625657e-09	1.0198072165494662e-08	-0.8546743817745833
0	RVBD1822	pgsA2	110	0.2070631327518178	0.13782902869082325	-0.2208487227686962	1.6269906701754539e-07	0.0	2.542494449013439e-86	1.189059613247913e-84	-1.4350677613277174
0	RVBD1978	RVBD1978	8	0.7939689967442345	0.2650471066946506	-0.056551766692126484	2.7544120415810525e-18	5.426355988801115e-23	0.004093108509184307	0.009532415995332532	-0.3708336219546229
0	RVBD0712	RVBD0712	7	1.1402006567379521	0.380154654972703	0.022362568680931047	5.455109837717174e-23	6.782416732995927e-07	0.29237863618747645	0.38404535426062386	0.14033427668134246
0	RVBD3433c	RVBD3433c	5	1.2188308774329597	-0.2814748077161269	0.11355362159234071	1.624728750051554e-08	0.45238131315597674	0.010236024374304995	0.021702314197920236	0.7310246584828861
0	RVBD0557	mgtA	8	0.8953986823676932	0.22545243835612455	-0.02001950034685817	1.0060856800436609e-19	0.0002405791032869328	0.22814897670940704	0.3129656153905986	-0.13419573186987904
0	RVBD0609A	RVBD0609A	4	1.1263497394578694	-0.7331824829916727	0.030724859246835833	1.491666778173456e-14	0.06235710575007329	0.2690016612307869	0.35868167215201496	0.1945010446855281
0	RVBD1341	RVBD1341	6	1.3307758755677088	-0.2504383632487044	0.10319673245376183	1.2721959213038947e-21	0.023273852427232247	0.00012569216673803595	0.00040540007587841264	0.6639378708625407
0	RVBD1715	fadB3	7	0.9360826642648512	0.16634906960887824	0.038985842715596214	6.115503925328412e-17	8.491985358848816e-05	0.0841680744818022	0.13628180175757185	0.24801159559405667
0	RVBD1273c	RVBD1273c	25	1.153212756297883	0.023257249141906133	0.05887901376519067	2.731650286476269e-44	0.7530543221541377	4.113373793407156e-05	0.0001444889903675422	0.3768696844895094
0	RVBD1762c	RVBD1762c	7	1.092934371136772	0.4088758836530657	0.005576562137009852	2.637258534136376e-22	4.27955423451543e-20	0.7696907401970271	0.8274485815514524	0.03160285733930929
0	RVBD2762c	RVBD2762c	4	0.9537664956940552	0.8714270344385373	-0.013612379840122125	1.2898465772427336e-08	1.144236872326031e-05	0.7079788180004887	0.7767296252040277	-0.0926935851400995
0	RVBD2519	PE26	12	0.9799314615317908	0.5078380184392733	-0.014398192053652364	5.389228576756362e-24	5.125184329694755e-10	0.4916257690009723	0.5904206757007796	-0.09778368665351689
0	RVBD3732	RVBD3732	6	1.116959142264413	0.5453066116273733	0.02758560250149794	4.9229907238418806e-09	0.0021286518284209435	0.49917401815332685	0.5967039197045197	0.17416649753123484
0	RVBD0227c	RVBD0227c	99	-0.5516639071960483	0.07704735526264517	-0.2430797445686675	3.884096731703162e-37	6.27466810711222e-245	9.158427017879014e-112	6.350895425156793e-110	-1.5790692870872745
0	RVBD3728	RVBD3728	26	0.9424877886726757	0.4972228137798746	-0.01757176093055109	2.1044457365824969e-50	8.733365612310467e-36	0.2004265169504054	0.2796099379724351	-0.11834049076663465
0	RVBD0661c	RVBD0661c	5	1.3777444135127395	-0.1796821432998249	0.1004731267830741	9.207621548167092e-25	0.09147211332589257	1.5330276099788795e-05	5.693293672516209e-05	0.6462957050783786
0	RVBD1468c	PE-PGRS29	10	1.4010946909706077	-0.12259872663575254	0.13079504865363215	5.770234911631543e-14	0.3127997103573411	0.003210015109888563	0.007721699026298924	0.8427060659070508
0	RVBD2264c	RVBD2264c	9	0.7870381199125043	0.19976332450851253	-0.018504946522096208	9.846025296329854e-17	6.498765456335014e-43	0.3822587119855748	0.4801513240493385	-0.12438520388006902
0	rnpB	rnpB	21	0.31889697544249307	0.1603901198287931	-0.17425530021025332	1.4140775782871968e-06	5.496067249457483e-86	1.7995474582912115e-21	1.9829533910266445e-20	-1.1332586947384256
0	RVBD2510c	RVBD2510c	17	0.8588347129573788	0.22252050496550585	-0.016011585219476404	3.989915600178972e-32	7.638943487813318e-59	0.3169566335295335	0.411093060321117	-0.10823444683985273
0	RVBD2395	RVBD2395	28	0.9777760563074467	0.26402619180136677	0.004774964164680011	2.587710850456182e-69	9.121477521024882e-15	0.6769381372205817	0.7519042220108202	0.026410503515005398
0	RVBD0327c	cyp135A1	24	1.2488290152370989	0.32466262130144774	0.0633147032686243	1.8912945972951116e-76	1.4252843105646912e-10	1.3425445248300876e-06	5.6660168718432445e-06	0.4056018796192412
0	RVBD3818	RVBD3818	19	0.3977794064625556	0.3405084007734221	-0.15315853748775982	1.5381529637566316e-10	3.496917050819642e-41	4.665158788799801e-24	5.720508734314877e-23	-0.9966043363395538
0	RVBD3470c	ilvB2	17	0.8311985846553873	0.17500104201119676	-0.022000846416608134	1.2554546566131057e-37	2.546337909461639e-52	0.10376980875536128	0.16227145054979125	-0.1470299083494354
0	RVBD1657	argR	5	0.3753455950086422	0.1882332835673134	-0.1175354246303695	0.01950079900861082	2.5024613738081606e-16	0.0020390815900166244	0.005148265006306883	-0.7658554913280429
0	RVBD1652	argC	117	0.8760288957271135	0.12861154754267096	-0.0033752505584918164	1.538030057413742e-109	0.0	0.7233582423006911	0.7910132818198422	-0.026382542435148093
0	RVBD1548c	PPE21	9	1.082147370884702	0.06713261547643119	0.035791628108036946	6.545877184171188e-29	0.4552697811129426	0.059054356358785004	0.1007707345248338	0.227321058684386
0	RVBD3875	esxA	5	0.644934263347284	0.11778483490134856	-0.0671110847348421	1.3573470556119827e-08	0.17780840583403598	0.008658238094061174	0.018602261546107928	-0.4392316435486385
0	RVBD0522	gabP	28	1.0167294745484088	0.19072508452620235	0.007727660037411724	5.207649839978184e-83	3.8372126616552696e-122	0.4493056363923631	0.5467798092496473	0.045536601928433354
0	RVBD1876	bfrA	5	0.9028016216206498	0.21357858627755905	0.0020722792229343374	4.0680977852458015e-11	0.055924672705729817	0.9446859799524023	0.960294113108564	0.008903851829779713
0	RVBD2503c	scoB	7	1.006210523728859	0.23840879812639953	0.018264040854337128	3.948288890523257e-14	5.704571569125007e-13	0.5356699565876006	0.6299603992384005	0.11378604755773612
0	RVBD3641c	fic	9	0.8078430535405968	0.19660790343013104	-0.03349257374153047	4.895701338265326e-20	2.3289867218872883e-28	0.07997629690093183	0.13065177341005194	-0.22146761451028066
0	RVBD3770B	RVBD3770B	2	0.062320890757061154	0.13004840139958443	-0.1424467231922673	0.7214731655775899	0.0043375023273393475	7.412590938040785e-06	2.858431519923302e-05	-0.9272185197053429
0	RVBD2731	RVBD2731	10	1.3394798367485756	0.1685413754596566	0.07713728941965274	1.995468924945874e-40	1.2215877843116393e-06	7.054062575863579e-06	2.725402466870635e-05	0.4951377324289212
0	RVBD0301	vapC2	6	1.0425528311582895	0.360780024703956	0.0199311570765483	1.2093672144181633e-23	9.17137434470516e-07	0.2672599229262077	0.35664214001632627	0.12458479904010063
0	RVBD2225	panB	87	1.381137164701721	0.16296614763019418	0.08655159775092353	9.889898822671554e-50	9.792629295265765e-18	0.0003105309881058483	0.0009440329812257912	0.5561189493910517
0	RVBD2593c	ruvA	57	0.5149868897335615	0.21199047269061724	-0.09642341441199134	3.149833452449564e-42	1.0088294673023478e-229	5.87615853894879e-24	7.183559162204266e-23	-0.6291023672183027
